BATCH_ID,TASK_MSTR_ID,FILE_MSTR_ID,DB_MSTR_ID,TASK_TYPE,SRC_OBJ_NM,TGT_OBJ_NM,SRC_READ_CNT,TGT_WRITE_CNT,TGT_REJECT_COUNT,REC_INSERT_DTTM
20240319081147,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 08:13:34.942
20240319081147,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-19 08:13:43.725
20240319081147,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,294,0,2024-03-19 08:13:34.110
20240319081147,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-19 08:13:33.783
20240319081147,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,263,0,2024-03-19 08:13:32.890
20240319081147,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-19 08:13:24.270
20240319081147,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 08:13:18.236
20240319081147,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-19 08:11:59.134
20240319081147,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-19 08:11:58.541
20240319081147,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,60072,-57569,2024-03-19 08:13:33.833
20240319080851,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,62575,-60072,2024-03-19 08:10:32.979
20240319080851,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 08:10:32.906
20240319080851,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-19 08:10:34.292
20240319080851,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,294,0,2024-03-19 08:10:32.599
20240319080851,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-19 08:10:24.448
20240319080851,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 08:09:51.337
20240319080851,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-19 08:09:03.305
20240319080851,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-19 08:09:04.116
20240319080851,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-19 08:10:41.932
20240319080851,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,263,0,2024-03-19 08:10:34.441
20240319080629,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-19 08:08:15.561
20240319080629,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,263,0,2024-03-19 08:08:25.112
20240319080629,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-19 08:08:25.673
20240319080629,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-19 08:08:32.829
20240319080629,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 08:07:51.722
20240319080629,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-19 08:06:40.624
20240319080629,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-19 08:06:40.228
20240319080629,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,62575,-60072,2024-03-19 08:08:27.093
20240319080629,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,294,0,2024-03-19 08:08:25.872
20240319080629,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 08:08:25.814
20240319080412,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,263,0,2024-03-19 08:05:49.337
20240319080412,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-19 08:05:49.864
20240319080412,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-19 08:05:41.811
20240319080412,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-19 08:05:57.224
20240319080412,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 08:05:08.732
20240319080412,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-19 08:04:22.113
20240319080412,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-19 08:04:21.435
20240319080412,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 08:05:50.457
20240319080412,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,294,0,2024-03-19 08:05:49.533
20240319080412,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,62575,-60072,2024-03-19 08:05:50.068
20240319074317,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-19 07:43:28.725
20240319074317,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 07:44:43.302
20240319074317,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-19 07:44:49.693
20240319074317,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,263,0,2024-03-19 07:44:57.038
20240319074317,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,294,0,2024-03-19 07:44:57.933
20240319074317,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 07:44:58.202
20240319074317,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-19 07:44:59.146
20240319074317,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,62575,-60072,2024-03-19 07:45:00.399
20240319074317,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-19 07:45:08.567
20240319074317,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-19 07:43:28.169
20240319073945,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-19 07:41:34.852
20240319073945,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-19 07:41:30.485
20240319073945,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,62575,-60072,2024-03-19 07:41:29.742
20240319073945,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,263,0,2024-03-19 07:41:29.150
20240319073945,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,294,0,2024-03-19 07:41:28.251
20240319073945,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-19 07:41:18.118
20240319073945,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 07:41:10.689
20240319073945,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-19 07:39:56.692
20240319073945,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 07:41:29.561
20240319073945,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-19 07:39:56.145
20240319072631,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,62575,-60072,2024-03-19 07:28:07.298
20240319072631,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,263,0,2024-03-19 07:28:07.177
20240319072631,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,294,0,2024-03-19 07:28:05.688
20240319072631,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-19 07:27:59.662
20240319072631,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 07:27:47.011
20240319072631,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-19 07:26:41.668
20240319072631,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-19 07:26:55.672
20240319072631,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-19 07:28:08.002
20240319072631,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-19 07:28:14.023
20240319072631,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 07:28:07.588
20240319070842,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,62575,-60072,2024-03-19 07:10:20.617
20240319070842,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,263,0,2024-03-19 07:10:19.197
20240319070842,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-19 07:10:20.589
20240319070842,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-19 07:10:27.328
20240319070842,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,294,0,2024-03-19 07:10:18.872
20240319070842,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-19 07:10:11.991
20240319070842,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 07:09:43.832
20240319070842,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-19 07:08:52.994
20240319070842,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 07:10:20.964
20240319070842,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-19 07:08:52.452
20240319065438,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-19 06:56:14.338
20240319065438,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-19 06:56:30.890
20240319065438,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 06:56:24.180
20240319065438,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-19 06:56:23.825
20240319065438,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,294,0,2024-03-19 06:56:21.734
20240319065438,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 06:55:48.105
20240319065438,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,62575,-60072,2024-03-19 06:56:22.360
20240319065438,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,263,0,2024-03-19 06:56:21.816
20240319065438,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-19 06:54:50.418
20240319065438,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-19 06:54:49.430
20240319064608,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,62575,-60072,2024-03-19 06:52:46.139
20240319064608,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,294,0,2024-03-19 06:52:47.565
20240319064608,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-19 06:52:54.258
20240319064608,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 06:51:13.687
20240319064608,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-19 06:46:18.959
20240319064608,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-19 06:46:19.710
20240319064608,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 06:47:34.778
20240319064608,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-19 06:47:38.179
20240319064608,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,263,0,2024-03-19 06:47:44.857
20240319064608,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 06:47:45.710
20240319064608,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,294,0,2024-03-19 06:47:46.396
20240319064608,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-19 06:51:14.710
20240319064608,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,294,0,2024-03-19 06:51:15.928
20240319064608,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,294,0,2024-03-19 06:52:04.106
20240319064608,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-19 06:47:46.638
20240319063107,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 06:39:44.001
20240319063107,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 06:32:20.879
20240319063107,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 06:42:07.178
20240319063107,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-19 06:31:18.175
20240319063107,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-19 06:31:18.443
20240319063107,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-19 06:32:36.236
20240319063107,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-19 06:39:43.642
20240319063107,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,294,0,2024-03-19 06:39:44.173
20240319063107,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,263,0,2024-03-19 06:42:05.783
20240319063107,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,263,0,2024-03-19 06:39:44.119
20240319063107,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-19 06:42:06.652
20240319063107,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,294,0,2024-03-19 06:42:06.815
20240319063107,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,62575,-60072,2024-03-19 06:42:08.479
20240319063107,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-19 06:42:13.158
20240319061058,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 06:12:08.681
20240319061058,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 06:12:36.780
20240319061058,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,2503,0,2024-03-19 06:12:36.258
20240319061058,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-19 06:11:07.732
20240319061058,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-19 06:12:27.266
20240319061058,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,263,0,2024-03-19 06:12:35.291
20240319061058,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,294,0,2024-03-19 06:12:35.834
20240319061058,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-19 06:11:08.243
20240319061058,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-19 06:12:36.462
20240319061058,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-19 06:12:45.177
20240319042848,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-19 04:29:02.926
20240319042848,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-19 04:30:33.056
20240319042848,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-19 04:29:03.517
20240319042848,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 04:30:08.262
20240319042848,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-19 04:30:23.649
20240319042848,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,263,0,2024-03-19 04:30:31.523
20240319042848,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,294,0,2024-03-19 04:30:32.258
20240319042848,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 04:30:32.812
20240319042848,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,2503,0,2024-03-19 04:30:31.754
20240319042848,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-19 04:30:40.030
20240319041704,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,294,0,2024-03-19 04:20:58.463
20240319041704,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,263,0,2024-03-19 04:20:59.351
20240319041704,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-19 04:17:16.047
20240319041704,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-19 04:17:16.892
20240319041704,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 04:18:28.764
20240319041704,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-19 04:18:36.040
20240319041704,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,2503,0,2024-03-19 04:20:59.095
20240319041704,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 04:21:00.093
20240319041704,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-19 04:21:01.137
20240319041704,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-19 04:21:06.189
20240319035120,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-19 03:51:30.787
20240319035120,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,2503,0,2024-03-19 03:53:00.492
20240319035120,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-19 03:51:29.733
20240319035120,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 03:52:38.693
20240319035120,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-19 03:52:51.423
20240319035120,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,263,0,2024-03-19 03:52:59.824
20240319035120,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,294,0,2024-03-19 03:53:00.402
20240319035120,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-19 03:53:01.086
20240319035120,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 03:53:01.441
20240319035120,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-19 03:53:07.681
20240319034749,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-19 03:49:39.190
20240319034749,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-19 03:49:30.145
20240319034749,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,294,0,2024-03-19 03:49:28.975
20240319034749,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,2503,0,2024-03-19 03:49:28.178
20240319034749,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-19 03:48:00.004
20240319034749,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-19 03:48:00.448
20240319034749,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 03:49:14.899
20240319034749,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,5149,0,2024-03-19 03:49:28.522
20240319034749,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,263,0,2024-03-19 03:49:26.757
20240319034749,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-19 03:49:18.361
20240319034328,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-19 03:45:11.965
